LINK,A,B,a0,a1,a2,a3,a4
702,471,815,3.84,0,0,0,1.82044444444
703,471,816,0.61,0,0,0,0.289185185185
704,472,471,2.92,0,0,0,0.747208663057
705,472,473,1.75,0,0,0,0.10752
706,472,813,1.39,0,0,0,0.658962962963
707,472,815,2.22,0,0,0,1.05244444444
708,473,472,1.75,0,0,0,0.10752
709,473,474,3.23,0,0,0,0.1984512
710,473,475,3.17,0,0,0,0.1947648
711,473,707,4.39,0,0,0,168.576
712,473,813,1.44,0,0,0,55.296
713,474,473,3.23,0,0,0,0.1984512
714,474,538,3.32,0,0,0,0.2039808
715,474,701,1.73,0,0,0,0.442695543524
716,474,706,2.45,0,0,0,0.62693877551
717,475,473,3.17,0,0,0,0.1947648
718,475,476,1.68,0,0,0,0.1032192
719,475,706,3.08,0,0,0,0.788151603499
720,475,707,1.74,0,0,0,0.445254477301
721,476,475,1.68,0,0,0,0.1032192
722,476,477,3.71,0,0,0,0.2279424
723,476,705,2.02,0,0,0,0.516904623074
724,476,707,2.79,0,0,0,0.713942523948
725,477,476,3.71,0,0,0,0.2279424
726,477,478,2.53,0,0,0,0.0544249851196
727,477,503,0.88,0,0,0,0.0189304296068
728,477,504,0.95,0,0,0,0.0204362592346
729,478,477,2.53,0,0,0,0.0544249851196
730,478,479,3.24,0,0,0,0.069698399916
731,478,633,1.91,0,0,0,0.0801519021925
732,478,703,2.69,0,0,0,0.112884092617
733,479,478,3.24,0,0,0,0.069698399916
734,479,480,1.32,0,0,0,0.0283956444102
735,479,629,2.12,0,0,0,1.00503703704
736,479,693,1.88,0,0,0,0.891259259259
737,480,479,1.32,0,0,0,0.0283956444102
738,480,481,1.41,0,0,0,0.0866304
739,480,483,1.68,0,0,0,0.1032192
740,480,484,2.13,0,0,0,0.1308672
741,480,486,2.03,0,0,0,0.0436690592066
742,481,480,1.41,0,0,0,0.0866304
743,481,482,0.54,0,0,0,0.0331776
744,481,483,1.67,0,0,0,0.0359247925493
745,481,691,2.42,0,0,0,0.0520586814187
746,482,481,0.54,0,0,0,0.0331776
747,483,480,1.68,0,0,0,0.1032192
748,483,481,1.67,0,0,0,0.0359247925493
749,483,539,3.33,0,0,0,0.2045952
750,483,693,0.5,0,0,0,0.010755925913
751,484,480,2.13,0,0,0,0.1308672
752,484,485,3.26,0,0,0,0.2002944
753,484,627,1.98,0,0,0,0.0586666666667
754,484,629,3.65,0,0,0,0.108148148148
755,485,484,3.26,0,0,0,0.2002944
756,485,489,2.66,0,0,0,0.1634304
757,485,626,1.68,0,0,0,0.0361399110675
758,485,628,2.84,0,0,0,0.0610936591856
759,486,480,2.03,0,0,0,0.0436690592066
760,486,535,0.29,0,0,0,0.00623843702952
761,486,627,2.22,0,0,0,0.0477563110535
762,486,691,2.4,0,0,0,0.0516284443822
763,487,488,2.65,0,0,0,0.162816
764,487,535,4.12,0,0,0,0.0886288295228
765,487,681,1.36,0,0,0,0.644740740741
766,487,682,3.04,0,0,0,1.44118518519
767,488,405,1.01,0,0,0,0.0620544
768,488,487,2.65,0,0,0,0.162816
769,488,680,2.97,0,0,0,2.9196288
770,488,682,2.77,0,0,0,2.7230208
771,489,485,2.66,0,0,0,0.1634304
772,489,490,1.06,0,0,0,0.0228025629355
773,489,630,2.68,0,0,0,0.685794252395
774,489,631,4.23,0,0,0,1.08242898792
775,490,489,1.06,0,0,0,0.0228025629355
776,490,491,2.61,0,0,0,0.0561459332656
777,490,557,3.59,0,0,0,0.2205696
778,490,631,3.8,0,0,0,0.233472
779,491,490,2.61,0,0,0,0.0561459332656
780,491,492,2.84,0,0,0,0.0610936591856
781,491,558,3.2,0,0,0,0.0688379258429
782,491,559,0.6,0,0,0,0.0129071110955
783,492,491,2.84,0,0,0,0.0610936591856
784,492,493,1.37,0,0,0,0.0294712370015
785,492,561,3.09,0,0,0,0.018085048011
786,492,562,0.49,0,0,0,0.00286785550983
787,493,492,1.37,0,0,0,0.0294712370015
788,493,494,2.24,0,0,0,0.0481865480901
789,493,497,1.94,0,0,0,0.0417329925423
790,493,562,1.26,0,0,0,0.00109453526957
791,493,564,1.37,0,0,0,0.00119008993597
792,494,493,2.24,0,0,0,0.0481865480901
793,494,495,2.81,0,0,0,0.0164462734339
794,494,561,1,0,0,0,0.00384
795,494,563,2.33,0,0,0,0.0089472
796,495,494,2.81,0,0,0,0.0164462734339
797,495,496,2.56,0,0,0,0.0149830818473
798,495,551,4.69,0,0,0,0.0750087463557
799,495,560,0.94,0,0,0,0.0150337359434
800,496,436,1.02,0,0,0,0.00596982167353
801,496,495,2.56,0,0,0,0.0149830818473
802,496,553,1.3,0,0,0,0.0385185185185
803,496,556,3.71,0,0,0,0.109925925926
804,497,493,1.94,0,0,0,0.0417329925423
805,497,498,0.66,0,0,0,0.0141978222051
806,498,497,0.66,0,0,0,0.0141978222051
807,498,499,1.34,0,0,0,0.0823296
808,498,533,1.61,0,0,0,0.0346340814397
809,499,498,1.34,0,0,0,0.0823296
810,499,500,2.84,0,0,0,0.1744896
811,499,567,1.56,0,0,0,0.00245366784
812,499,569,2.32,0,0,0,0.00364904448
813,500,499,2.84,0,0,0,0.1744896
814,500,501,3.61,0,0,0,0.2217984
815,500,566,1.82,0,0,0,0.170432556013
816,500,570,1.36,0,0,0,0.127356195702
817,501,500,3.61,0,0,0,0.2217984
818,501,502,3.49,0,0,0,0.2144256
819,501,571,2.49,0,0,0,0.104491223277
820,501,636,0.62,0,0,0,0.0260178949525
821,502,501,3.49,0,0,0,0.2144256
822,502,503,3.87,0,0,0,0.0832508665663
823,502,632,1.67,0,0,0,12.6672592593
824,502,634,3.91,0,0,0,29.6580740741
825,503,477,0.88,0,0,0,0.0189304296068
826,503,502,3.87,0,0,0,0.0832508665663
827,503,504,0.52,0,0,0,0.00831653477718
828,503,633,3.5,0,0,0,0.0559766763848
829,504,477,0.95,0,0,0,0.0204362592346
830,504,503,0.52,0,0,0,0.00831653477718
831,504,505,3.51,0,0,0,0.075506599909
832,504,635,0.45,0,0,0,0.00719700124948
833,505,504,3.51,0,0,0,0.075506599909
834,505,506,2.42,0,0,0,0.0520586814187
835,505,634,1.48,0,0,0,0.0438518518519
836,505,639,2.42,0,0,0,0.0717037037037
837,506,505,2.42,0,0,0,0.0520586814187
838,506,507,3.92,0,0,0,0.2408448
839,506,639,1.8,0,0,0,0.110592
840,506,644,2.59,0,0,0,0.1591296
841,507,506,3.92,0,0,0,0.2408448
842,507,508,7.86,0,0,0,0.4829184
843,507,578,8.09,0,0,0,61.3641481481
844,507,646,1.51,0,0,0,11.4536296296
845,508,450,3.8,0,0,0,0.233472
846,508,507,7.86,0,0,0,0.4829184
847,508,509,2.41,0,0,0,0.1480704
848,509,508,2.41,0,0,0,0.1480704
849,509,510,3.24,0,0,0,0.1990656
850,509,659,0.59,0,0,0,0.0362496
851,509,667,5.05,0,0,0,0.310272
852,510,509,3.24,0,0,0,0.1990656
853,510,511,0.3,0,0,0,0.018432
854,510,658,0.37,0,0,0,0.0555
855,510,666,4.08,0,0,0,0.612
856,511,510,0.3,0,0,0,0.018432
857,511,512,2.21,0,0,0,0.1357824
858,511,521,3.12,0,0,0,0.1916928
859,511,522,4.7,0,0,0,0.288768
860,512,511,2.21,0,0,0,0.1357824
861,512,513,3.73,0,0,0,0.2291712
862,512,661,0.58,0,0,0,1.392
863,512,670,7.48,0,0,0,17.952
864,513,512,3.73,0,0,0,0.2291712
865,513,514,5.31,0,0,0,0.3262464
866,513,902,3.59,0,0,0,0.918657226156
867,513,905,9.12,0,0,0,2.33374760516
868,514,513,5.31,0,0,0,0.3262464
869,514,515,4.43,0,0,0,0.2721792
870,514,903,2.61,0,0,0,1.23733333333
871,514,905,11.27,0,0,0,5.34281481481
872,515,514,4.43,0,0,0,0.2721792
873,515,516,5.77,0,0,0,0.3545088
874,515,534,1.61,0,0,0,0.411988338192
875,515,544,0.29,0,0,0,0.0742090795502
876,515,932,5.93,0,0,0,0.3643392
877,516,515,5.77,0,0,0,0.3545088
878,516,517,6.07,0,0,0,1.553272803
879,516,903,8.96,0,0,0,0.265481481481
880,516,906,1.62,0,0,0,0.048
881,517,516,6.07,0,0,0,1.553272803
882,517,518,6.64,0,0,0,1.69913202832
883,517,908,2.55,0,0,0,2.506752
884,517,909,4.39,0,0,0,4.3155456
885,518,517,6.64,0,0,0,1.69913202832
886,518,911,5.26,0,0,0,1.34599916701
887,518,912,1.64,0,0,0,0.419665139525
888,518,930,9.32,0,0,0,2.38492628072
889,519,520,0.75,0,0,0,0.04608
890,519,521,2.72,0,0,0,0.1671168
891,519,668,0.64,0,0,0,1.536
892,519,670,3.14,0,0,0,7.536
893,520,519,0.75,0,0,0,0.04608
894,521,511,3.12,0,0,0,0.1916928
895,521,519,2.72,0,0,0,0.1671168
896,521,666,0.55,0,0,0,4.17185185185
897,521,670,3.93,0,0,0,29.8097777778
898,522,511,4.7,0,0,0,0.288768
899,522,523,7.31,0,0,0,0.4491264
900,523,522,7.31,0,0,0,0.4491264
901,523,530,2.24,0,0,0,0.1376256
902,523,545,0.12,0,0,0,0.0073728
903,524,525,3.24,0,0,0,0.1990656
904,524,545,4.42,0,0,0,0.2715648
905,524,578,4.67,0,0,0,0.195973499078
906,524,647,1.58,0,0,0,0.0663036677823
907,525,452,2.32,0,0,0,0.1425408
908,525,524,3.24,0,0,0,0.1990656
909,525,652,2.57,0,0,0,0.1579008
910,525,657,2.51,0,0,0,0.1542144
911,526,527,6.01,0,0,0,1.53791920033
912,526,528,9.84,0,0,0,0.6045696
913,526,541,0.44,0,0,0,0.112593086214
914,526,546,3.23,0,0,0,0.826535610162
915,527,526,6.01,0,0,0,1.53791920033
916,527,542,0.65,0,0,0,0.166330695544
917,527,543,3.97,0,0,0,1.0158967097
918,527,546,4.24,0,0,0,1.0849879217
919,528,526,9.84,0,0,0,0.6045696
920,528,529,1.43,0,0,0,0.0307619481111
921,528,573,5.67,0,0,0,0.8505
922,528,575,0.88,0,0,0,0.132
923,529,528,1.43,0,0,0,0.0307619481111
924,529,530,2.05,0,0,0,0.0440992962431
925,529,531,1.22,0,0,0,0.0262444592276
926,530,523,2.24,0,0,0,0.1376256
927,530,529,2.05,0,0,0,0.0440992962431
928,530,575,2.74,0,0,0,0.1683456
929,530,577,2.81,0,0,0,0.1726464
930,531,529,1.22,0,0,0,0.0262444592276
931,531,532,1.65,0,0,0,0.0354945555128
932,531,573,3.42,0,0,0,0.875155351937
933,531,574,2.95,0,0,0,0.75488546439
934,532,531,1.65,0,0,0,0.0354945555128
935,532,533,1.51,0,0,0,0.0324828962571
936,532,569,2.95,0,0,0,0.181248
937,532,574,2.23,0,0,0,0.1370112
938,533,498,1.61,0,0,0,0.0346340814397
939,533,532,1.51,0,0,0,0.0324828962571
940,533,568,1.26,0,0,0,0.0774144
941,533,569,2.98,0,0,0,0.1830912
942,534,515,1.61,0,0,0,0.411988338192
943,534,543,3.31,0,0,0,0.847007080383
944,534,933,5.96,0,0,0,1.52512453145
945,535,438,8.17,0,0,0,0.175751829418
946,535,486,0.29,0,0,0,0.00623843702952
947,535,487,4.12,0,0,0,0.0886288295228
948,536,438,2.11,0,0,0,0.1296384
949,536,537,3.23,0,0,0,0.1984512
950,536,615,1.52,0,0,0,3.648
951,537,399,4.28,0,0,0,0.2629632
952,537,536,3.23,0,0,0,0.1984512
953,537,608,3.31,0,0,0,0.138901987569
954,537,610,0.81,0,0,0,0.0339911208251
955,538,409,1.47,0,0,0,0.0903168
956,538,474,3.32,0,0,0,0.2039808
957,538,699,0.45,0,0,0,0.00421875
958,538,704,4.18,0,0,0,0.0391875
959,539,409,2.86,0,0,0,0.1757184
960,539,483,3.33,0,0,0,0.2045952
961,539,694,0.62,0,0,0,0.0380928
962,539,704,4.88,0,0,0,0.2998272
963,540,438,1.68,0,0,0,0.429900874636
964,540,583,0.56,0,0,0,0.265481481481
965,540,622,1.75,0,0,0,0.82962962963
966,541,526,0.44,0,0,0,0.112593086214
967,541,582,5.76,0,0,0,5.6623104
968,541,902,8.02,0,0,0,7.8839808
969,542,527,0.65,0,0,0,0.166330695544
970,542,902,4.21,0,0,0,0.0133001372885
971,542,903,6.14,0,0,0,0.0193973498697
972,543,527,3.97,0,0,0,1.0158967097
973,543,534,3.31,0,0,0,0.847007080383
974,543,903,1.4,0,0,0,0.358250728863
975,544,515,0.29,0,0,0,0.0742090795502
976,544,903,5.39,0,0,0,0.3311616
977,544,904,3.25,0,0,0,0.19968
978,545,523,0.12,0,0,0,0.0073728
979,545,524,4.42,0,0,0,0.2715648
980,545,577,3.61,0,0,0,0.5415
981,545,580,1.5,0,0,0,0.225
982,546,526,3.23,0,0,0,0.826535610162
983,546,527,4.24,0,0,0,1.0849879217
984,547,1,0,0,0,0,0.0
985,547,548,3.26,0,0,0,1.54548148148
986,547,549,4.89,0,0,0,0.457920438957
987,547,621,2.89,0,0,0,0.121276961956
988,548,2,0,0,0,0,0.0
989,548,547,3.26,0,0,0,1.54548148148
990,548,550,5.81,0,0,0,0.0929212827988
991,548,552,4.49,0,0,0,2.12859259259
992,548,618,3.52,0,0,0,0.042719762963
993,549,3,0,0,0,0,0.0
994,549,547,4.89,0,0,0,0.457920438957
995,549,550,3.28,0,0,0,0.2015232
996,549,551,4.21,0,0,0,0.00280082856806
997,550,4,0,0,0,0,0.0
998,550,548,5.81,0,0,0,0.0929212827988
999,550,549,3.28,0,0,0,0.2015232
1000,550,551,5.18,0,0,0,0.0828454810496
1001,550,552,7.77,0,0,0,18.648
1002,550,553,3.92,0,0,0,1.00310204082
1003,550,560,5.4,0,0,0,1.3818242399
1004,551,5,0,0,0,0,0.0
1005,551,495,4.69,0,0,0,0.0750087463557
1006,551,549,4.21,0,0,0,0.00280082856806
1007,551,550,5.18,0,0,0,0.0828454810496
1008,551,563,3.08,0,0,0,0.0007392
1009,552,6,0,0,0,0,0.0
1010,552,435,0.89,0,0,0,0.0833433927755
1011,552,548,4.49,0,0,0,2.12859259259
1012,552,550,7.77,0,0,0,18.648
1013,552,553,4.56,0,0,0,0.0335444259528
1014,552,618,4.34,0,0,0,0.2666496
1015,552,619,4.8,0,0,0,0.0226296606073
1016,553,7,0,0,0,0,0.0
1017,553,496,1.3,0,0,0,0.0385185185185
1018,553,550,3.92,0,0,0,1.00310204082
1019,553,552,4.56,0,0,0,0.0335444259528
1020,553,560,3.97,0,0,0,0.0481810962963
1021,554,8,0,0,0,0,0.0
1022,554,435,3.93,0,0,0,0.368021947874
1023,554,437,0.62,0,0,0,0.093
1024,554,614,5.04,0,0,0,1.28970262391
1025,554,619,4.97,0,0,0,4.8857088
1026,554,622,5.79,0,0,0,13.896
1027,554,625,3.39,0,0,0,0.0542174094127
1028,555,9,0,0,0,0,0.0
1029,555,556,6.36,0,0,0,0.0771868444444
1030,555,622,4.89,0,0,0,0.457920438957
1031,555,624,2.68,0,0,0,0.11246444915
1032,555,625,1.58,0,0,0,0.00182664115113
1033,556,10,0,0,0,0,0.0
1034,556,437,7.18,0,0,0,1.077
1035,556,496,3.71,0,0,0,0.109925925926
1036,556,555,6.36,0,0,0,0.0771868444444
1037,556,557,5.92,0,0,0,0.127350162809
1038,556,560,5.63,0,0,0,0.527217192501
1039,556,624,9.28,0,0,0,356.352
1040,557,11,0,0,0,0,0.0
1041,557,490,3.59,0,0,0,0.2205696
1042,557,556,5.92,0,0,0,0.127350162809
1043,557,558,3.99,0,0,0,0.2451456
1044,557,559,5.64,0,0,0,0.236678915375
1045,557,624,9.25,0,0,0,22.2
1046,557,630,3.75,0,0,0,0.0275858766059
1047,558,12,0,0,0,0,0.0
1048,558,491,3.2,0,0,0,0.0688379258429
1049,558,557,3.99,0,0,0,0.2451456
1050,558,560,4.03,0,0,0,0.6045
1051,558,561,4.26,0,0,0,0.0163584
1052,559,13,0,0,0,0,0.0
1053,559,491,0.6,0,0,0,0.0129071110955
1054,559,557,5.64,0,0,0,0.236678915375
1055,559,562,5.66,0,0,0,0.0104814814815
1056,559,566,4.58,0,0,0,0.055584237037
1057,559,631,6.1,0,0,0,0.374784
1058,560,14,0,0,0,0,0.0
1059,560,495,0.94,0,0,0,0.0150337359434
1060,560,550,5.4,0,0,0,1.3818242399
1061,560,553,3.97,0,0,0,0.0481810962963
1062,560,556,5.63,0,0,0,0.527217192501
1063,560,558,4.03,0,0,0,0.6045
1064,560,561,4.38,0,0,0,0.0114877399085
1065,561,15,0,0,0,0,0.0
1066,561,492,3.09,0,0,0,0.018085048011
1067,561,494,1,0,0,0,0.00384
1068,561,558,4.26,0,0,0,0.0163584
1069,561,560,4.38,0,0,0,0.0114877399085
1070,562,16,0,0,0,0,0.0
1071,562,492,0.49,0,0,0,0.00286785550983
1072,562,493,1.26,0,0,0,0.00109453526957
1073,562,559,5.66,0,0,0,0.0104814814815
1074,562,563,5.61,0,0,0,3446.784
1075,562,567,3.21,0,0,0,0.00594444444444
1076,563,17,0,0,0,0,0.0
1077,563,494,2.33,0,0,0,0.0089472
1078,563,551,3.08,0,0,0,0.0007392
1079,563,562,5.61,0,0,0,3446.784
1080,563,564,2.14,0,0,0,0.000247685185185
1081,564,18,0,0,0,0,0.0
1082,564,493,1.37,0,0,0,0.00119008993597
1083,564,563,2.14,0,0,0,0.000247685185185
1084,564,565,2.16,0,0,0,0.00215910037484
1085,565,19,0,0,0,0,0.0
1086,565,564,2.16,0,0,0,0.00215910037484
1087,565,568,2.08,0,0,0,0.00385185185185
1088,565,569,6.55,0,0,0,0.14090262946
1089,566,20,0,0,0,0,0.0
1090,566,500,1.82,0,0,0,0.170432556013
1091,566,559,4.58,0,0,0,0.055584237037
1092,566,567,5.43,0,0,0,0.3336192
1093,566,631,7.28,0,0,0,17.472
1094,567,21,0,0,0,0,0.0
1095,567,499,1.56,0,0,0,0.00245366784
1096,567,562,3.21,0,0,0,0.00594444444444
1097,567,566,5.43,0,0,0,0.3336192
1098,568,22,0,0,0,0,0.0
1099,568,533,1.26,0,0,0,0.0774144
1100,568,565,2.08,0,0,0,0.00385185185185
1101,568,574,3.08,0,0,0,0.0012610425656
1102,569,23,0,0,0,0,0.0
1103,569,499,2.32,0,0,0,0.00364904448
1104,569,532,2.95,0,0,0,0.181248
1105,569,533,2.98,0,0,0,0.1830912
1106,569,565,6.55,0,0,0,0.14090262946
1107,569,570,5.59,0,0,0,0.0327169638775
1108,569,572,7.9,0,0,0,2.0215576843
1109,569,573,5.09,0,0,0,0.150814814815
1110,570,24,0,0,0,0,0.0
1111,570,500,1.36,0,0,0,0.127356195702
1112,570,569,5.59,0,0,0,0.0327169638775
1113,570,571,6.49,0,0,0,3.07674074074
1114,570,572,5.31,0,0,0,0.222830680964
1115,571,25,0,0,0,0,0.0
1116,571,501,2.49,0,0,0,0.104491223277
1117,571,570,6.49,0,0,0,3.07674074074
1118,571,572,5.79,0,0,0,0.171555555556
1119,571,631,6.73,0,0,0,16.152
1120,571,632,7.76,0,0,0,7.6283904
1121,571,634,6.3,0,0,0,15.12
1122,571,637,4.49,0,0,0,1.14896126614
1123,572,26,0,0,0,0,0.0
1124,572,569,7.9,0,0,0,2.0215576843
1125,572,570,5.31,0,0,0,0.222830680964
1126,572,571,5.79,0,0,0,0.171555555556
1127,572,573,4.91,0,0,0,0.105623192465
1128,572,576,4.2,0,0,0,0.0308961817986
1129,572,637,6.45,0,0,0,6.340608
1130,573,27,0,0,0,0,0.0
1131,573,528,5.67,0,0,0,0.8505
1132,573,531,3.42,0,0,0,0.875155351937
1133,573,569,5.09,0,0,0,0.150814814815
1134,573,572,4.91,0,0,0,0.105623192465
1135,573,577,4.91,0,0,0,0.105623192465
1136,574,28,0,0,0,0,0.0
1137,574,531,2.95,0,0,0,0.75488546439
1138,574,532,2.23,0,0,0,0.1370112
1139,574,568,3.08,0,0,0,0.0012610425656
1140,574,575,4.87,0,0,0,0.002853515625
1141,575,29,0,0,0,0,0.0
1142,575,528,0.88,0,0,0,0.132
1143,575,530,2.74,0,0,0,0.1683456
1144,575,574,4.87,0,0,0,0.002853515625
1145,575,580,6.05,0,0,0,0.9075
1146,575,581,4.12,0,0,0,0.0031250962963
1147,576,30,0,0,0,0,0.0
1148,576,572,4.2,0,0,0,0.0308961817986
1149,576,577,6.38,0,0,0,15.312
1150,576,578,6.34,0,0,0,15.216
1151,576,637,5.8,0,0,0,0.87
1152,576,643,3.53,0,0,0,1.67348148148
1153,577,31,0,0,0,0,0.0
1154,577,530,2.81,0,0,0,0.1726464
1155,577,545,3.61,0,0,0,0.5415
1156,577,573,4.91,0,0,0,0.105623192465
1157,577,576,6.38,0,0,0,15.312
1158,577,578,4.63,0,0,0,0.04340625
1159,578,32,0,0,0,0,0.0
1160,578,507,8.09,0,0,0,61.3641481481
1161,578,524,4.67,0,0,0,0.195973499078
1162,578,576,6.34,0,0,0,15.216
1163,578,577,4.63,0,0,0,0.04340625
1164,578,579,7.28,0,0,0,17.472
1165,578,580,6.38,0,0,0,6.2717952
1166,578,643,3.79,0,0,0,0.00701851851852
1167,578,645,5.85,0,0,0,0.173333333333
1168,579,33,0,0,0,0,0.0
1169,579,578,7.28,0,0,0,17.472
1170,579,580,4.25,0,0,0,0.0515792592593
1171,579,582,5.09,0,0,0,38.6085925926
1172,579,647,3.52,0,0,0,0.147714500376
1173,579,656,6.63,0,0,0,3.14311111111
1174,580,34,0,0,0,0,0.0
1175,580,545,1.5,0,0,0,0.225
1176,580,575,6.05,0,0,0,0.9075
1177,580,578,6.38,0,0,0,6.2717952
1178,580,579,4.25,0,0,0,0.0515792592593
1179,580,581,9.79,0,0,0,375.936
1180,580,582,6.48,0,0,0,1.65818908788
1181,581,35,0,0,0,0,0.0
1182,581,575,4.12,0,0,0,0.0031250962963
1183,581,580,9.79,0,0,0,375.936
1184,581,582,6.8,0,0,0,0.0825268148148
1185,582,36,0,0,0,0,0.0
1186,582,541,5.76,0,0,0,5.6623104
1187,582,579,5.09,0,0,0,38.6085925926
1188,582,580,6.48,0,0,0,1.65818908788
1189,582,581,6.8,0,0,0,0.0825268148148
1190,582,660,5.88,0,0,0,1.50465306122
1191,583,37,0,0,0,0,0.0
1192,583,540,0.56,0,0,0,0.265481481481
1193,584,38,0,0,0,0,0.0
1194,584,394,4.97,0,0,0,3053.568
1195,584,395,3.88,0,0,0,0.992866305706
1196,584,586,6.15,0,0,0,0.9225
1197,584,588,6.06,0,0,0,5.9572224
1198,584,605,8.07,0,0,0,61.2124444444
1199,584,710,5.72,0,0,0,219.648
1200,584,712,7.48,0,0,0,17.952
1201,584,768,10.15,0,0,0,0.623616
1202,584,808,10.64,0,0,0,6537.216
1203,585,39,0,0,0,0,0.0
1204,585,401,1.7,0,0,0,0.0503703703704
1205,585,586,4.01,0,0,0,1.90103703704
1206,585,587,4.63,0,0,0,0.137185185185
1207,585,771,3.88,0,0,0,1.83940740741
1208,586,40,0,0,0,0,0.0
1209,586,584,6.15,0,0,0,0.9225
1210,586,585,4.01,0,0,0,1.90103703704
1211,586,588,4.44,0,0,0,0.186321699337
1212,586,772,3.83,0,0,0,1.8157037037
1213,587,41,0,0,0,0,0.0
1214,587,400,0.88,0,0,0,540.672
1215,587,585,4.63,0,0,0,0.137185185185
1216,587,588,4.73,0,0,0,0.140148148148
1217,587,592,5.37,0,0,0,0.115518644305
1218,587,604,4.12,0,0,0,1.05428071637
1219,588,42,0,0,0,0,0.0
1220,588,397,3.02,0,0,0,1.4317037037
1221,588,584,6.06,0,0,0,5.9572224
1222,588,586,4.44,0,0,0,0.186321699337
1223,588,587,4.73,0,0,0,0.140148148148
1224,589,43,0,0,0,0,0.0
1225,589,590,4.48,0,0,0,0.419526291724
1226,589,591,3.67,0,0,0,0.15400915238
1227,589,594,4.18,0,0,0,31.7060740741
1228,589,775,4.97,0,0,0,4.8857088
1229,590,44,0,0,0,0,0.0
1230,590,401,1.81,0,0,0,0.0536296296296
1231,590,589,4.48,0,0,0,0.419526291724
1232,590,592,4.28,0,0,0,0.0164352
1233,590,776,4.76,0,0,0,0.0577687703704
1234,591,45,0,0,0,0,0.0
1235,591,441,3.19,0,0,0,0.0945185185185
1236,591,589,3.67,0,0,0,0.15400915238
1237,591,592,4.61,0,0,0,0.193455638276
1238,591,608,5.22,0,0,0,1.3357634319
1239,591,613,3.78,0,0,0,0.2322432
1240,592,46,0,0,0,0,0.0
1241,592,587,5.37,0,0,0,0.115518644305
1242,592,590,4.28,0,0,0,0.0164352
1243,592,591,4.61,0,0,0,0.193455638276
1244,592,608,4.37,0,0,0,0.6555
1245,592,609,5.04,0,0,0,4.9545216
1246,593,47,0,0,0,0,0.0
1247,593,429,2.39,0,0,0,0.0514133258639
1248,593,431,1.27,0,0,0,0.1905
1249,593,594,4.54,0,0,0,0.0976638072897
1250,593,595,4.19,0,0,0,1.07219325281
1251,594,48,0,0,0,0,0.0
1252,594,427,1.43,0,0,0,0.0228704706372
1253,594,589,4.18,0,0,0,31.7060740741
1254,594,593,4.54,0,0,0,0.0976638072897
1255,594,596,4.63,0,0,0,2.19496296296
1256,595,49,0,0,0,0,0.0
1257,595,432,3.16,0,0,0,0.295915866484
1258,595,593,4.19,0,0,0,1.07219325281
1259,595,596,4.09,0,0,0,1.04660391504
1260,595,612,7.06,0,0,0,53.5514074074
1261,595,617,4.67,0,0,0,11.208
1262,596,50,0,0,0,0,0.0
1263,596,441,0.72,0,0,0,0.0213333333333
1264,596,594,4.63,0,0,0,2.19496296296
1265,596,595,4.09,0,0,0,1.04660391504
1266,596,612,4.23,0,0,0,2.00533333333
1267,596,613,6.09,0,0,0,3741.696
1268,597,51,0,0,0,0,0.0
1269,597,431,2.91,0,0,0,0.4365
1270,597,599,4.53,0,0,0,1.15919700125
1271,597,778,10.64,0,0,0,6537.216
1272,598,52,0,0,0,0,0.0
1273,598,599,4.25,0,0,0,0.0914253702601
1274,598,616,4.51,0,0,0,4.4335104
1275,598,620,3.95,0,0,0,1.01077884215
1276,599,53,0,0,0,0,0.0
1277,599,432,1.33,0,0,0,0.124546867856
1278,599,597,4.53,0,0,0,1.15919700125
1279,599,598,4.25,0,0,0,0.0914253702601
1280,599,616,5.88,0,0,0,2.78755555556
1281,599,617,4.54,0,0,0,34.4367407407
1282,600,54,0,0,0,0,0.0
1283,600,395,1.36,0,0,0,0.348014993753
1284,600,601,3.74,0,0,0,28.3685925926
1285,600,602,3.32,0,0,0,0.0983703703704
1286,600,605,3.66,0,0,0,0.2248704
1287,601,55,0,0,0,0,0.0
1288,601,394,1.75,0,0,0,1075.2
1289,601,600,3.74,0,0,0,28.3685925926
1290,601,603,3.9,0,0,0,29.5822222222
1291,601,716,5.17,0,0,0,2.45096296296
1292,602,56,0,0,0,0,0.0
1293,602,600,3.32,0,0,0,0.0983703703704
1294,602,603,3.82,0,0,0,0.573
1295,602,607,4.53,0,0,0,2.14755555556
1296,602,671,4.72,0,0,0,1.20781674302
1297,603,57,0,0,0,0,0.0
1298,603,601,3.9,0,0,0,29.5822222222
1299,603,602,3.82,0,0,0,0.573
1300,603,672,3.78,0,0,0,9.072
1301,603,718,3.99,0,0,0,153.216
1302,604,58,0,0,0,0,0.0
1303,604,397,1.28,0,0,0,0.606814814815
1304,604,399,3.32,0,0,0,0.053097875885
1305,604,587,4.12,0,0,0,1.05428071637
1306,604,605,4.09,0,0,0,1.04660391504
1307,604,606,3.71,0,0,0,0.949364431487
1308,605,59,0,0,0,0,0.0
1309,605,584,8.07,0,0,0,61.2124444444
1310,605,600,3.66,0,0,0,0.2248704
1311,605,604,4.09,0,0,0,1.04660391504
1312,605,607,5.5,0,0,0,13.2
1313,606,60,0,0,0,0,0.0
1314,606,403,2.84,0,0,0,21.5419259259
1315,606,604,3.71,0,0,0,0.949364431487
1316,606,607,4.09,0,0,0,1.04660391504
